GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CTY_SUB,CTY_SUBA,DZ2001
"G1800350040","1980","Indiana","18","Delaware","035",,"Niles township","040",1333
"G1800350045","1980","Indiana","18","Delaware","035",,"Perry township","045",1528
"G1800350050","1980","Indiana","18","Delaware","035",,"Salem township","050",4303
"G1800350055","1980","Indiana","18","Delaware","035",,"Union township","055",3428
"G1800350060","1980","Indiana","18","Delaware","035",,"Washington township","060",2468
"G1800370005","1980","Indiana","18","Dubois","037",,"Bainbridge township","005",12036
"G1800370010","1980","Indiana","18","Dubois","037",,"Boone township","010",741
"G1800370015","1980","Indiana","18","Dubois","037",,"Cass township","015",1911
"G1800370020","1980","Indiana","18","Dubois","037",,"Columbia township","020",840
"G1800370025","1980","Indiana","18","Dubois","037",,"Ferdinand township","025",3431
"G1800370030","1980","Indiana","18","Dubois","037",,"Hall township","030",841
"G1800370035","1980","Indiana","18","Dubois","037",,"Harbison township","035",1524
"G1800370040","1980","Indiana","18","Dubois","037",,"Jackson township","040",1729
"G1800370045","1980","Indiana","18","Dubois","037",,"Jefferson township","045",1377
"G1800370050","1980","Indiana","18","Dubois","037",,"Madison township","050",1492
"G1800370055","1980","Indiana","18","Dubois","037",,"Marion township","055",1567
"G1800370060","1980","Indiana","18","Dubois","037",,"Patoka township","060",6749
"G1800390005","1980","Indiana","18","Elkhart","039",,"Baugo township","005",6097
"G1800390010","1980","Indiana","18","Elkhart","039",,"Benton township","010",1479
"G1800390015","1980","Indiana","18","Elkhart","039",,"Cleveland township","015",6547
"G1800390020","1980","Indiana","18","Elkhart","039",,"Clinton township","020",2918
"G1800390025","1980","Indiana","18","Elkhart","039",,"Concord township","025",46214
"G1800390030","1980","Indiana","18","Elkhart","039",,"Elkhart township","030",23202
"G1800390035","1980","Indiana","18","Elkhart","039",,"Harrison township","035",2421
"G1800390040","1980","Indiana","18","Elkhart","039",,"Jackson township","040",2642
"G1800390045","1980","Indiana","18","Elkhart","039",,"Jefferson township","045",3687
"G1800390050","1980","Indiana","18","Elkhart","039",,"Locke township","050",3137
"G1800390055","1980","Indiana","18","Elkhart","039",,"Middlebury township","055",4604
"G1800390060","1980","Indiana","18","Elkhart","039",,"Olive township","060",2398
"G1800390065","1980","Indiana","18","Elkhart","039",,"Osolo township","065",20115
"G1800390070","1980","Indiana","18","Elkhart","039",,"Union township","070",4872
"G1800390075","1980","Indiana","18","Elkhart","039",,"Washington township","075",4681
"G1800390080","1980","Indiana","18","Elkhart","039",,"York township","080",2316
"G1800410005","1980","Indiana","18","Fayette","041",,"Columbia township","005",1078
"G1800410010","1980","Indiana","18","Fayette","041",,"Connersville township","010",14479
"G1800410015","1980","Indiana","18","Fayette","041",,"Fairview township","015",397
"G1800410020","1980","Indiana","18","Fayette","041",,"Harrison township","020",7797
"G1800410025","1980","Indiana","18","Fayette","041",,"Jackson township","025",1582
"G1800410030","1980","Indiana","18","Fayette","041",,"Jennings township","030",803
"G1800410035","1980","Indiana","18","Fayette","041",,"Orange township","035",840
"G1800410040","1980","Indiana","18","Fayette","041",,"Posey township","040",607
"G1800410045","1980","Indiana","18","Fayette","041",,"Waterloo township","045",689
"G1800430005","1980","Indiana","18","Floyd","043",,"Franklin township","005",1213
"G1800430010","1980","Indiana","18","Floyd","043",,"Georgetown township","010",6110
"G1800430015","1980","Indiana","18","Floyd","043",,"Greenville township","015",4729
"G1800430020","1980","Indiana","18","Floyd","043",,"Lafayette township","020",5273
"G1800430025","1980","Indiana","18","Floyd","043",,"New Albany township","025",43844
"G1800450005","1980","Indiana","18","Fountain","045",,"Cain township","005",1242
"G1800450010","1980","Indiana","18","Fountain","045",,"Davis township","010",571
"G1800450015","1980","Indiana","18","Fountain","045",,"Fulton township","015",731
"G1800450020","1980","Indiana","18","Fountain","045",,"Jackson township","020",662
"G1800450025","1980","Indiana","18","Fountain","045",,"Logan township","025",4456
"G1800450030","1980","Indiana","18","Fountain","045",,"Millcreek township","030",1475
"G1800450035","1980","Indiana","18","Fountain","045",,"Richland township","035",1149
"G1800450040","1980","Indiana","18","Fountain","045",,"Shawnee township","040",657
"G1800450045","1980","Indiana","18","Fountain","045",,"Troy township","045",4019
"G1800450050","1980","Indiana","18","Fountain","045",,"Van Buren township","050",3266
"G1800450055","1980","Indiana","18","Fountain","045",,"Wabash township","055",805
"G1800470005","1980","Indiana","18","Franklin","047",,"Bath township","005",453
"G1800470010","1980","Indiana","18","Franklin","047",,"Blooming Grove township","010",877
"G1800470015","1980","Indiana","18","Franklin","047",,"Brookville township","015",5294
"G1800470020","1980","Indiana","18","Franklin","047",,"Butler township","020",942
"G1800470025","1980","Indiana","18","Franklin","047",,"Fairfield township","025",236
"G1800470030","1980","Indiana","18","Franklin","047",,"Highland township","030",1273
"G1800470035","1980","Indiana","18","Franklin","047",,"Laurel township","035",1739
"G1800470040","1980","Indiana","18","Franklin","047",,"Metamora township","040",977
"G1800470045","1980","Indiana","18","Franklin","047",,"Posey township","045",1124
"G1800470050","1980","Indiana","18","Franklin","047",,"Ray township","050",2999
"G1800470055","1980","Indiana","18","Franklin","047",,"Salt Creek township","055",821
"G1800470060","1980","Indiana","18","Franklin","047",,"Springfield township","060",952
"G1800470065","1980","Indiana","18","Franklin","047",,"Whitewater township","065",1925
"G1800490005","1980","Indiana","18","Fulton","049",,"Aubbeenaubbee township","005",1306
"G1800490010","1980","Indiana","18","Fulton","049",,"Henry township","010",2698
"G1800490015","1980","Indiana","18","Fulton","049",,"Liberty township","015",1827
"G1800490020","1980","Indiana","18","Fulton","049",,"Newcastle township","020",1180
"G1800490025","1980","Indiana","18","Fulton","049",,"Richland township","025",945
"G1800490030","1980","Indiana","18","Fulton","049",,"Rochester township","030",9057
"G1800490035","1980","Indiana","18","Fulton","049",,"Union township","035",1588
"G1800490040","1980","Indiana","18","Fulton","049",,"Wayne township","040",734
"G1800510005","1980","Indiana","18","Gibson","051",,"Barton township","005",1921
"G1800510010","1980","Indiana","18","Gibson","051",,"Center township","010",1563
"G1800510015","1980","Indiana","18","Gibson","051",,"Columbia township","015",4717
"G1800510020","1980","Indiana","18","Gibson","051",,"Johnson township","020",2882
"G1800510025","1980","Indiana","18","Gibson","051",,"Montgomery township","025",3112
"G1800510030","1980","Indiana","18","Gibson","051",,"Patoka township","030",11999
"G1800510035","1980","Indiana","18","Gibson","051",,"Union township","035",4197
"G1800510040","1980","Indiana","18","Gibson","051",,"Wabash township","040",88
"G1800510045","1980","Indiana","18","Gibson","051",,"Washington township","045",718
"G1800510050","1980","Indiana","18","Gibson","051",,"White River township","050",1959
"G1800530005","1980","Indiana","18","Grant","053",,"Center township","005",28703
"G1800530010","1980","Indiana","18","Grant","053",,"Fairmount township","010",4868
"G1800530015","1980","Indiana","18","Grant","053",,"Franklin township","015",9405
"G1800530020","1980","Indiana","18","Grant","053",,"Green township","020",715
"G1800530025","1980","Indiana","18","Grant","053",,"Jefferson township","025",5516
"G1800530030","1980","Indiana","18","Grant","053",,"Liberty township","030",1418
"G1800530035","1980","Indiana","18","Grant","053",,"Mill township","035",11976
"G1800530040","1980","Indiana","18","Grant","053",,"Monroe township","040",1520
"G1800530045","1980","Indiana","18","Grant","053",,"Pleasant township","045",7005
"G1800530050","1980","Indiana","18","Grant","053",,"Richland township","050",979
"G1800530055","1980","Indiana","18","Grant","053",,"Sims township","055",2035
"G1800530060","1980","Indiana","18","Grant","053",,"Van Buren township","060",2055
"G1800530065","1980","Indiana","18","Grant","053",,"Washington township","065",4739
"G1800550005","1980","Indiana","18","Greene","055",,"Beech Creek township","005",1464
"G1800550010","1980","Indiana","18","Greene","055",,"Cass township","010",418
"G1800550015","1980","Indiana","18","Greene","055",,"Center township","015",1912
"G1800550020","1980","Indiana","18","Greene","055",,"Fairplay township","020",645
"G1800550025","1980","Indiana","18","Greene","055",,"Grant township","025",764
"G1800550030","1980","Indiana","18","Greene","055",,"Highland township","030",581
"G1800550035","1980","Indiana","18","Greene","055",,"Jackson township","035",1328
"G1800550040","1980","Indiana","18","Greene","055",,"Jefferson township","040",2041
"G1800550045","1980","Indiana","18","Greene","055",,"Richland township","045",4882
"G1800550050","1980","Indiana","18","Greene","055",,"Smith township","050",440
"G1800550055","1980","Indiana","18","Greene","055",,"Stafford township","055",590
"G1800550060","1980","Indiana","18","Greene","055",,"Stockton township","060",8658
"G1800550065","1980","Indiana","18","Greene","055",,"Taylor township","065",1107
"G1800550070","1980","Indiana","18","Greene","055",,"Washington township","070",1366
"G1800550075","1980","Indiana","18","Greene","055",,"Wright township","075",4220
"G1800570005","1980","Indiana","18","Hamilton","057",,"Adams township","005",4307
"G1800570010","1980","Indiana","18","Hamilton","057",,"Clay township","010",32795
"G1800570015","1980","Indiana","18","Hamilton","057",,"Delaware township","015",4660
"G1800570020","1980","Indiana","18","Hamilton","057",,"Fall Creek township","020",2757
"G1800570025","1980","Indiana","18","Hamilton","057",,"Jackson township","025",7600
"G1800570030","1980","Indiana","18","Hamilton","057",,"Noblesville township","030",18894
"G1800570035","1980","Indiana","18","Hamilton","057",,"Washington township","035",7425
"G1800570040","1980","Indiana","18","Hamilton","057",,"Wayne township","040",1898
"G1800570045","1980","Indiana","18","Hamilton","057",,"White River township","045",2045
"G1800590005","1980","Indiana","18","Hancock","059",,"Blue River township","005",1201
"G1800590010","1980","Indiana","18","Hancock","059",,"Brandywine township","010",1658
"G1800590015","1980","Indiana","18","Hancock","059",,"Brown township","015",2703
"G1800590020","1980","Indiana","18","Hancock","059",,"Buck Creek township","020",4675
"G1800590025","1980","Indiana","18","Hancock","059",,"Center township","025",16135
"G1800590030","1980","Indiana","18","Hancock","059",,"Green township","030",1686
"G1800590035","1980","Indiana","18","Hancock","059",,"Jackson township","035",1884
"G1800590040","1980","Indiana","18","Hancock","059",,"Sugar Creek township","040",8114
"G1800590045","1980","Indiana","18","Hancock","059",,"Vernon township","045",5883
"G1800610005","1980","Indiana","18","Harrison","061",,"Blue River township","005",1471
"G1800610010","1980","Indiana","18","Harrison","061",,"Boone township","010",1065
"G1800610015","1980","Indiana","18","Harrison","061",,"Franklin township","015",2872
"G1800610020","1980","Indiana","18","Harrison","061",,"Harrison township","020",7727
"G1800610025","1980","Indiana","18","Harrison","061",,"Heth township","025",880
"G1800610030","1980","Indiana","18","Harrison","061",,"Jackson township","030",3977
"G1800610035","1980","Indiana","18","Harrison","061",,"Morgan township","035",2965
"G1800610040","1980","Indiana","18","Harrison","061",,"Posey township","040",2203
"G1800610045","1980","Indiana","18","Harrison","061",,"Spencer township","045",1625
"G1800610050","1980","Indiana","18","Harrison","061",,"Taylor township","050",611
"G1800610055","1980","Indiana","18","Harrison","061",,"Washington township","055",387
"G1800610060","1980","Indiana","18","Harrison","061",,"Webster township","060",1493
"G1800630005","1980","Indiana","18","Hendricks","063",,"Brown township","005",4176
"G1800630010","1980","Indiana","18","Hendricks","063",,"Center township","010",7057
"G1800630015","1980","Indiana","18","Hendricks","063",,"Clay township","015",2030
"G1800630020","1980","Indiana","18","Hendricks","063",,"Eel River township","020",1595
"G1800630025","1980","Indiana","18","Hendricks","063",,"Franklin township","025",1261
"G1800630030","1980","Indiana","18","Hendricks","063",,"Guilford township","030",17052
"G1800630035","1980","Indiana","18","Hendricks","063",,"Liberty township","035",4719
"G1800630040","1980","Indiana","18","Hendricks","063",,"Lincoln township","040",13351
"G1800630045","1980","Indiana","18","Hendricks","063",,"Marion township","045",1289
"G1800630050","1980","Indiana","18","Hendricks","063",,"Middle township","050",3189
"G1800630055","1980","Indiana","18","Hendricks","063",,"Union township","055",1579
"G1800630060","1980","Indiana","18","Hendricks","063",,"Washington township","060",12506
